"landtype","spp","poolID","amountAtT0"
"91","ACER.SAH","7",483
"91","ACER.SAH","8",46
"91","ACER.SAH","9",1
"91","ACER.SAH","10",0
"92","ACER.SAH","1",24
"92","ACER.SAH","2",1
"92","ACER.SAH","3",68
"92","ACER.SAH","4",10
"92","ACER.SAH","5",427
"92","ACER.SAH","6",597
"92","ACER.SAH","7",1340
"92","ACER.SAH","8",186
"92","ACER.SAH","9",13
"92","ACER.SAH","10",0
"93","ACER.SAH","1",39
"93","ACER.SAH","2",1
"93","ACER.SAH","3",108
"93","ACER.SAH","4",15
"93","ACER.SAH","5",721
"93","ACER.SAH","6",976
"93","ACER.SAH","7",2175
"93","ACER.SAH","8",316
"93","ACER.SAH","9",21
"93","ACER.SAH","10",0
"94","ACER.SAH","1",91
"94","ACER.SAH","2",3
"94","ACER.SAH","3",126
"94","ACER.SAH","4",17
"94","ACER.SAH","5",894
"94","ACER.SAH","6",1165
"94","ACER.SAH","7",2432
"94","ACER.SAH","8",413
"94","ACER.SAH","9",46
"94","ACER.SAH","10",0
"95","ACER.SAH","1",44
"95","ACER.SAH","2",3
"95","ACER.SAH","3",55
"95","ACER.SAH","4",11
"95","ACER.SAH","5",425
"95","ACER.SAH","6",550
"95","ACER.SAH","7",1206
"95","ACER.SAH","8",190
"95","ACER.SAH","9",17
"95","ACER.SAH","10",0
"100","ACER.SAH","1",14
"100","ACER.SAH","2",0
"100","ACER.SAH","3",68
"100","ACER.SAH","4",5
"100","ACER.SAH","5",416
"100","ACER.SAH","6",578
"100","ACER.SAH","7",1242
"100","ACER.SAH","8",163
"100","ACER.SAH","9",11
"100","ACER.SAH","10",0
"101","ACER.SAH","1",12
"101","ACER.SAH","2",0
"101","ACER.SAH","3",67
"101","ACER.SAH","4",4
"101","ACER.SAH","5",290
"101","ACER.SAH","6",488
"101","ACER.SAH","7",1028
"101","ACER.SAH","8",120
"101","ACER.SAH","9",10
"101","ACER.SAH","10",0
"102","ACER.SAH","1",15
"102","ACER.SAH","2",0
"102","ACER.SAH","3",64
"102","ACER.SAH","4",6
"102","ACER.SAH","5",389
"102","ACER.SAH","6",531
"102","ACER.SAH","7",1158
"102","ACER.SAH","8",154
"102","ACER.SAH","9",11
"102","ACER.SAH","10",0
"182","ACER.SAH","1",0
"182","ACER.SAH","2",0
"182","ACER.SAH","3",0
"182","ACER.SAH","4",0
"182","ACER.SAH","5",0
"182","ACER.SAH","6",0
"182","ACER.SAH","7",0
"182","ACER.SAH","8",0
"182","ACER.SAH","9",0
"182","ACER.SAH","10",0
"183","ACER.SAH","1",0
"183","ACER.SAH","2",0
"183","ACER.SAH","3",0
"183","ACER.SAH","4",0
"183","ACER.SAH","5",0
"183","ACER.SAH","6",0
"183","ACER.SAH","7",0
"183","ACER.SAH","8",0
"183","ACER.SAH","9",0
"183","ACER.SAH","10",0
"184","ACER.SAH","1",0
"184","ACER.SAH","2",0
"184","ACER.SAH","3",0
"184","ACER.SAH","4",0
"184","ACER.SAH","5",0
"184","ACER.SAH","6",0
"184","ACER.SAH","7",0
"184","ACER.SAH","8",0
"184","ACER.SAH","9",0
"184","ACER.SAH","10",0
"185","ACER.SAH","1",0
"185","ACER.SAH","2",0
"185","ACER.SAH","3",0
"185","ACER.SAH","4",0
"185","ACER.SAH","5",0
"185","ACER.SAH","6",0
"185","ACER.SAH","7",0
"185","ACER.SAH","8",0
"185","ACER.SAH","9",0
"185","ACER.SAH","10",0
"186","ACER.SAH","1",0
"186","ACER.SAH","2",0
"186","ACER.SAH","3",0
"186","ACER.SAH","4",0
"186","ACER.SAH","5",0
"186","ACER.SAH","6",0
"186","ACER.SAH","7",0
"186","ACER.SAH","8",0
"186","ACER.SAH","9",0
"186","ACER.SAH","10",0
"187","ACER.SAH","1",0
"187","ACER.SAH","2",0
"187","ACER.SAH","3",0
"187","ACER.SAH","4",0
"187","ACER.SAH","5",0
"187","ACER.SAH","6",0
"187","ACER.SAH","7",0
"187","ACER.SAH","8",0
"187","ACER.SAH","9",0
"187","ACER.SAH","10",0
"188","ACER.SAH","1",0
"188","ACER.SAH","2",0
"188","ACER.SAH","3",0
"188","ACER.SAH","4",0
"188","ACER.SAH","5",0
"188","ACER.SAH","6",0
"188","ACER.SAH","7",0
"188","ACER.SAH","8",0
"188","ACER.SAH","9",0
"188","ACER.SAH","10",0
"189","ACER.SAH","1",0
"189","ACER.SAH","2",0
"189","ACER.SAH","3",0
"189","ACER.SAH","4",0
"189","ACER.SAH","5",0
"189","ACER.SAH","6",0
"189","ACER.SAH","7",0
"189","ACER.SAH","8",0
"189","ACER.SAH","9",0
"189","ACER.SAH","10",0
"190","ACER.SAH","1",0
"190","ACER.SAH","2",0
"190","ACER.SAH","3",0
"190","ACER.SAH","4",0
"190","ACER.SAH","5",0
"190","ACER.SAH","6",0
"190","ACER.SAH","7",0
"190","ACER.SAH","8",0
"190","ACER.SAH","9",0
"190","ACER.SAH","10",0
"191","ACER.SAH","1",8
"191","ACER.SAH","2",0
"191","ACER.SAH","3",13
"191","ACER.SAH","4",7
"191","ACER.SAH","5",379
"191","ACER.SAH","6",402
"191","ACER.SAH","7",948
"191","ACER.SAH","8",81
"191","ACER.SAH","9",0
"191","ACER.SAH","10",0
"192","ACER.SAH","1",46
"192","ACER.SAH","2",2
"192","ACER.SAH","3",49
"192","ACER.SAH","4",36
"192","ACER.SAH","5",442
"192","ACER.SAH","6",632
"192","ACER.SAH","7",1427
"192","ACER.SAH","8",107
"192","ACER.SAH","9",2
"192","ACER.SAH","10",0
"193","ACER.SAH","1",0
"193","ACER.SAH","2",0
"193","ACER.SAH","3",1
"193","ACER.SAH","4",0
"193","ACER.SAH","5",22
"193","ACER.SAH","6",42
"193","ACER.SAH","7",112
"193","ACER.SAH","8",3
"193","ACER.SAH","9",0
"193","ACER.SAH","10",0
"194","ACER.SAH","1",0
"194","ACER.SAH","2",0
"194","ACER.SAH","3",1
"194","ACER.SAH","4",0
"194","ACER.SAH","5",29
"194","ACER.SAH","6",59
"194","ACER.SAH","7",153
"194","ACER.SAH","8",4
