landtype,spp,poolID,decayRate_litReview,decayRate_Hararuk,decayRate_CBM,q10_Hararuk,q10_CBM
480,QUER.RUB,7,0.004,0.004,0.003,1.231,1
480,QUER.RUB,8,0.014,0.014,0.019,1.83,2
480,QUER.RUB,9,0,0.047,0.072,2.004,2
480,QUER.RUB,10,0,0.01,0.01,2,2
481,QUER.RUB,1,0,0.345,0.355,2.415,2.65
481,QUER.RUB,2,2.31,0.349,0.5,2.031,2
481,QUER.RUB,3,0.215,0.225,0.144,1.154,2
481,QUER.RUB,4,0,0.23,0.144,2.029,2
481,QUER.RUB,5,0.056,0.064,0.037,1.534,2
481,QUER.RUB,6,0.022,0.022,0.015,2.14,2.65
481,QUER.RUB,7,0.004,0.004,0.003,1.231,1
481,QUER.RUB,8,0.014,0.014,0.019,1.83,2
481,QUER.RUB,9,0,0.047,0.072,2.004,2
481,QUER.RUB,10,0,0.01,0.01,2,2
484,QUER.RUB,1,0,0.345,0.355,2.415,2.65
484,QUER.RUB,2,2.31,0.349,0.5,2.031,2
484,QUER.RUB,3,0.215,0.225,0.144,1.154,2
484,QUER.RUB,4,0,0.23,0.144,2.029,2
484,QUER.RUB,5,0.056,0.064,0.037,1.534,2
484,QUER.RUB,6,0.022,0.022,0.015,2.14,2.65
484,QUER.RUB,7,0.004,0.004,0.003,1.231,1
484,QUER.RUB,8,0.014,0.014,0.019,1.83,2
484,QUER.RUB,9,0,0.047,0.072,2.004,2
484,QUER.RUB,10,0,0.01,0.01,2,2
485,QUER.RUB,1,0,0.345,0.355,2.415,2.65
485,QUER.RUB,2,2.31,0.349,0.5,2.031,2
485,QUER.RUB,3,0.215,0.225,0.144,1.154,2
485,QUER.RUB,4,0,0.23,0.144,2.029,2
485,QUER.RUB,5,0.056,0.064,0.037,1.534,2
485,QUER.RUB,6,0.022,0.022,0.015,2.14,2.65
485,QUER.RUB,7,0.004,0.004,0.003,1.231,1
485,QUER.RUB,8,0.014,0.014,0.019,1.83,2
485,QUER.RUB,9,0,0.047,0.072,2.004,2
485,QUER.RUB,10,0,0.01,0.01,2,2
487,QUER.RUB,1,0,0.345,0.355,2.415,2.65
487,QUER.RUB,2,2.31,0.349,0.5,2.031,2
487,QUER.RUB,3,0.215,0.225,0.144,1.154,2
487,QUER.RUB,4,0,0.23,0.144,2.029,2
487,QUER.RUB,5,0.056,0.064,0.037,1.534,2
487,QUER.RUB,6,0.022,0.022,0.015,2.14,2.65
487,QUER.RUB,7,0.004,0.004,0.003,1.231,1
487,QUER.RUB,8,0.014,0.014,0.019,1.83,2
487,QUER.RUB,9,0,0.047,0.072,2.004,2
487,QUER.RUB,10,0,0.01,0.01,2,2
522,QUER.RUB,1,0,0.345,0.355,2.415,2.65
522,QUER.RUB,2,2.31,0.349,0.5,2.031,2
522,QUER.RUB,3,0.215,0.225,0.144,1.154,2
522,QUER.RUB,4,0,0.23,0.144,2.029,2
522,QUER.RUB,5,0.056,0.064,0.037,1.534,2
522,QUER.RUB,6,0.022,0.022,0.015,2.14,2.65
522,QUER.RUB,7,0.004,0.004,0.003,1.231,1
522,QUER.RUB,8,0.014,0.014,0.019,1.83,2
522,QUER.RUB,9,0,0.047,0.072,2.004,2
522,QUER.RUB,10,0,0.01,0.01,2,2
528,QUER.RUB,1,0,0.345,0.355,2.415,2.65
528,QUER.RUB,2,2.31,0.349,0.5,2.031,2
528,QUER.RUB,3,0.215,0.225,0.144,1.154,2
528,QUER.RUB,4,0,0.23,0.144,2.029,2
528,QUER.RUB,5,0.056,0.064,0.037,1.534,2
528,QUER.RUB,6,0.022,0.022,0.015,2.14,2.65
528,QUER.RUB,7,0.004,0.004,0.003,1.231,1
528,QUER.RUB,8,0.014,0.014,0.019,1.83,2
528,QUER.RUB,9,0,0.047,0.072,2.004,2
528,QUER.RUB,10,0,0.01,0.01,2,2
432,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
432,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
432,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
432,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
432,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
432,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
432,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
432,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
432,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
432,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
433,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
433,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
433,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
433,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
433,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
433,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
433,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
433,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
433,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
433,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
434,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
434,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
434,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
434,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
434,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
434,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
434,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
434,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
434,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
434,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
435,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
435,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
435,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
435,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
435,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
435,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
435,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
435,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
435,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
435,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
436,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
436,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
436,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
436,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
436,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
436,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
436,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
436,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
436,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
436,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
437,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
437,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
437,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
437,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
437,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
437,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
437,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
437,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
437,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
437,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
438,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
438,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
438,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
438,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
438,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
438,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
438,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
438,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
438,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
438,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
439,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
439,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
439,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
439,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
439,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
439,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
439,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
439,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
439,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
439,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
440,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
440,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
440,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
440,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
440,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
440,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
440,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
440,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
440,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
440,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
441,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
441,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
441,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
441,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
441,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
441,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
441,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
441,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
441,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
441,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
443,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
443,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
443,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
443,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
443,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
443,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
443,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
443,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
443,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
443,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
444,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
444,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
444,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
444,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
444,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
444,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
444,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
444,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
444,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
444,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
445,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
445,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
445,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
445,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
445,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
445,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
445,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
445,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
445,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
445,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
446,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
446,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
446,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
446,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
446,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
446,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
446,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
446,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
446,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
446,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
448,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
448,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
448,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
448,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
448,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
448,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
448,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
448,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
448,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
448,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
449,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
449,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
449,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
449,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
449,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
449,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
449,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
449,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
449,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
449,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
451,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
451,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
451,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
451,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
451,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
451,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
451,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
451,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
451,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
451,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
453,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
453,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
453,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
453,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
453,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
453,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
453,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
453,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
453,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
453,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
462,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
462,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
462,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
462,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
462,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
462,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
462,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
462,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
462,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
462,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
468,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
468,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
468,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
468,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
468,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
468,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
468,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
468,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
468,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
468,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
469,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
469,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
469,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
469,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
469,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
469,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
469,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
469,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
469,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
469,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
471,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
471,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
471,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
471,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
471,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
471,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
471,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
471,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
471,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
471,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
472,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
472,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
472,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
472,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
472,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
472,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
472,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
472,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
472,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
472,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
473,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
473,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
473,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
473,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
473,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
473,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
473,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
473,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
473,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
473,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
474,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
474,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
474,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
474,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
474,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
474,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
474,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
474,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
474,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
474,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
475,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
475,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
475,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
475,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
475,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
475,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
475,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
475,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
475,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
475,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
477,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
477,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
477,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
477,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
477,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
477,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
477,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
477,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
477,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
477,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
478,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
478,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
478,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
478,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
478,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
478,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
478,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
478,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
478,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
478,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
479,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
479,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
479,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
479,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
479,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
479,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
479,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
479,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
479,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
479,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
480,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
480,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
480,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
480,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
480,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
480,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
480,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
480,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
480,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
480,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
481,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
481,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
481,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
481,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
481,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
481,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
481,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
481,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
481,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
481,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
484,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
484,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
484,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
484,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
484,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
484,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
484,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
484,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
484,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
484,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
485,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
485,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
485,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
485,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
485,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
485,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
485,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
485,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
485,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
485,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
487,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
487,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
487,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
487,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
487,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
487,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
487,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
487,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
487,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
487,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
522,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
522,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
522,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
522,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
522,THUJ.SPP.ALL,5,0.026,0.064,0.037,1.534,2
522,THUJ.SPP.ALL,6,0.022,0.022,0.015,2.14,2.65
522,THUJ.SPP.ALL,7,0.004,0.004,0.003,1.231,1
522,THUJ.SPP.ALL,8,0.027,0.014,0.019,2.06,2
522,THUJ.SPP.ALL,9,0,0.047,0.072,2.309,2
522,THUJ.SPP.ALL,10,0,0.01,0.01,2,2
528,THUJ.SPP.ALL,1,0,0.345,0.355,2.415,2.65
528,THUJ.SPP.ALL,2,0,0.349,0.5,2.031,2
528,THUJ.SPP.ALL,3,0,0.225,0.144,1.154,2
528,THUJ.SPP.ALL,4,0,0.23,0.144,2.029,2
