"simID","areaName","scenario","mgmtScenario","mgmtScenarioName","ND_scenario","ND_scenarioName","wind","BDA","fire","replicate","Time","species","BioToFPS_tonnesCTotal","areaManagedTotal_ha","areaHarvestedTotal_ha"
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"ACER.RUB",17059.7,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"ACER.SAH",100601.72,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"BETU.ALL",17808.22,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"BETU.PAP",30101.02,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"FAGU.GRA",233.91,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"PICE.GLA",27416.71,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"PICE.MAR",0,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"PICE.RUB",0,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"PINU.BAN",42.97,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"PINU.RES",0,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"PINU.STR",5021.77,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"POPU.TRE",68312.12,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"QUER.RUB",20036.02,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"THUJ.SPP.ALL",388.1,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,10,"TSUG.CAN",42.58,676368.75,15037.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"ABIE.BAL",12319.84,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"ACER.RUB",7827.81,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"ACER.SAH",3300.93,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"BETU.ALL",50,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"BETU.PAP",33.64,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"FAGU.GRA",0,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"LARI.LAR",30.31,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"PICE.GLA",2169.95,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"PICE.MAR",15153.4,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"PICE.RUB",2688.22,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"PINU.BAN",1085.64,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"PINU.STR",4515.01,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"POPU.TRE",14667.56,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"QUER.RUB",18421.43,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"THUJ.SPP.ALL",0,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,11,"TSUG.CAN",0,676368.75,3012.5
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,12,"ABIE.BAL",492.1,676368.75,13556.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,12,"ACER.RUB",6632.96,676368.75,13556.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,12,"ACER.SAH",124809.06,676368.75,13556.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,12,"BETU.ALL",13458.4,676368.75,13556.25
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,12,"BETU.PAP",7695.39,676368.75,13556.25
